id,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,reviews_per_month,host_total_listings_count,accommodates,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,latitude,longitude,review_scores_average,availability_30,availability_60,availability_90,availability_365,number_of_reviews_l30d,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,has_availability,instant_bookable,host_location_nearby,has_beach,license_reported,host_since,neighbourhood_cleansed,property_type,amenities,first_review,last_review,calculated_host_listings_count_shared_rooms,bathrooms_number,bathrooms_private,bathrooms_shared,calculated_host_has_shared_rooms,neighbourhood_group_cleansed_Araba,neighbourhood_group_cleansed_Bizkaia,neighbourhood_group_cleansed_Gipuzkoa,host_response_time_day,host_response_time_few_days,host_response_time_few_hours,host_response_time_hour,description_language_en,description_language_es,description_language_fr,description_language_other,room_type_home,room_type_room_hotel,room_type_room_private,room_type_room_shared,price
28323016,0.7340398964511711,1.379336033340674,0.6461769480283425,6782.407195297464,0.8536884865656931,1.167724227318488,1.4561324199074364,0.46400291721084336,173.57429190234828,0.4508252507036337,0.874692273691441,1530.8735654819666,8992.701885609245,4.672232225682977,3.2530905025263763,0.8513395537843507,0.9602484027670294,-0.0,43.25575,-2.93161,4.828571428571428,13,36,59,330,1,1.0,1.0,1,1,1,1,1,0.0,0,1,1460,Bilbao,40,"[""Dishwasher"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Freezer"", ""Cooking basics"", ""Clothing storage"", ""Pour-over coffee"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Wifi"", ""Heating"", ""Crib"", ""Cleaning before checkout"", ""Extra pillows and blankets"", ""Ceiling fan"", ""Lockbox"", ""Essentials"", ""High chair"", ""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""49\"" HDTV with Netflix"", ""Pack \u2019n play/Travel crib"", ""Hot water kettle"", ""Dining table"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Dedicated workspace: table, desk, and office chair"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Body soap"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven"", ""Smoke alarm""]",1357,85,0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4.543294782270004
28357316,0.4938846749405049,1.4663677582006354,0.49519263724451645,6782.407195297464,0.29236013548716666,1.74871760865132,1.6031572224224366,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,2.763909702620893,-0.0,1.1844691868566521,0.5732217703133562,0.6513921491481173,43.26795,-2.95491,4.765714285714286,25,31,31,242,0,0.95,0.5,0,1,1,1,0,0.0,0,0,3076,Bilbao,26,"[""Bed linens"", ""Dryer"", ""Shampoo"", ""Coffee maker"", ""Hair dryer"", ""Air conditioning"", ""Microwave"", ""Smart lock"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Washer"", ""Iron"", ""Hangers"", ""Essentials""]",1358,844,9,4.5,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4.3694478524670215
28359474,0.7340398964511711,1.4663677582006354,0.6572856151660491,6782.407195297464,0.7489589947740227,0.8788930406307857,1.72484579654448,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,4.280998532434762,2.8307208920931055,0.5368565201504831,0.5732217703133562,-0.0,43.30724,-2.0068,4.808571428571429,6,26,36,65,0,1.0,1.0,0,1,1,1,0,0.0,1,0,2076,Donostia-San_Sebastian,46,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""Shared pool"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Oven""]",1351,172,0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.442651256490317
28383421,0.6547448435485791,0.933042961232947,0.7374333818209302,6782.407195297464,0.6313880735770222,0.6008670000350488,1.4561324199074364,0.6594470503603124,13.729586146404229,0.6283040521158435,0.874692273691441,1530.8735654819666,8992.701885609245,3.914044162673726,-0.0,0.5368565201504831,0.5732217703133562,-0.0,43.32635,-1.92478,4.791428571428571,0,0,0,211,0,1.0,1.0,1,1,1,1,1,0.0,0,1,1378,Pasaia,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Paid parking on premises"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""TV"", ""Essentials"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Oven"", ""Paid parking off premises""]",1370,677,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4.941642422609304
28404716,0.781125547432801,1.5385106631949803,0.6572856151660491,6782.407195297464,0.7862167232909311,0.6008670000350488,1.918217067254183,0.5980472080693966,14.061425298567338,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,4.425369286910678,2.9316856791566734,0.5368565201504831,0.5732217703133562,-0.0,43.26597,-2.92505,4.935714285714286,18,41,69,71,3,1.0,1.0,0,1,0,1,1,0.0,0,1,102,Bilbao,40,"[""Dishwasher"", ""Freezer"", ""Cooking basics"", ""Pour-over coffee"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Toaster"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Free parking on premises"", ""Dining table"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Single level home"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Oven"", ""TV with standard cable"", ""Wine glasses"", ""Cable TV"", ""Paid parking off premises""]",1370,81,0,2.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5.247024072160486
28456435,0.4938846749405049,0.6245833744606711,0.5588621640398452,6782.407195297464,0.5144231904258101,1.507428173241068,1.2715106265651013,0.5980472080693966,173.57429190234828,0.4508252507036337,0.874692273691441,1530.8735654819666,8992.701885609245,3.5280199488348276,1.918750559914406,1.1055448004168777,1.1788656616121238,0.6191962255717933,43.27349,-2.94413,4.408571428571428,22,52,54,54,0,1.0,1.0,0,1,1,1,1,0.0,0,1,1721,Bilbao,40,"[""Cooking basics"", ""Iron"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Smoke alarm"", ""Lockbox"", ""Essentials"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Security cameras on property"", ""Fire extinguisher"", ""Hair dryer"", ""Microwave"", ""Oven"", ""Paid parking off premises""]",1349,253,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.143134726391533
28473700,0.6547448435485791,1.129818376655541,0.6865130893457017,6782.407195297464,0.15432611639273683,1.8265148059288392,1.6031572224224366,0.46400291721084336,173.57429190234828,0.4508252507036337,0.9501564745392905,1530.8735654819666,8992.701885609245,2.0134389627115024,1.3724728056671527,1.1434726676376177,1.397992142271732,-0.0,43.32412,-1.97253,4.691428571428572,19,37,37,37,0,1.0,0.98,1,1,1,1,1,0.0,1,1,2025,Donostia-San_Sebastian,40,"[""Fire extinguisher"", ""Bed linens"", ""Coffee maker"", ""Dishwasher"", ""Long term stays allowed"", ""Hair dryer"", ""Private patio or balcony"", ""Kitchen"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Wifi"", ""TV"", ""Washer"", ""Iron"", ""Hangers"", ""Essentials"", ""Oven""]",1275,113,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.983606621708336
28473704,0.6547448435485791,1.2709584668200518,0.6773889955335077,6782.407195297464,0.33785126480741884,1.8265148059288392,1.72484579654448,0.46400291721084336,173.57429190234828,0.4508252507036337,0.9501564745392905,1530.8735654819666,8992.701885609245,2.860029005236405,2.7176693625926225,1.1434726676376177,1.397992142271732,-0.0,43.32397,-1.97444,4.737142857142857,19,27,27,27,1,1.0,0.98,1,1,1,1,1,0.0,1,1,2025,Donostia-San_Sebastian,40,"[""Fire extinguisher"", ""Bed linens"", ""Coffee maker"", ""Dishwasher"", ""Long term stays allowed"", ""Hair dryer"", ""Kitchen"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Wifi"", ""TV"", ""Washer"", ""Iron"", ""Hangers"", ""Essentials"", ""Oven""]",1244,86,0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.049856007249537
28533285,0.7340398964511711,1.379336033340674,0.7180063392130737,6782.407195297464,0.4481859107726241,1.71285004127382,1.4561324199074364,0.46400291721084336,173.57429190234828,0.5738649145020945,0.9501564745392905,1530.8735654819666,8992.701885609245,3.312587147727197,2.3567428374992314,1.1807432143723475,1.4661594515049046,-0.0,43.3185,-1.98279,4.794285714285714,1,19,30,48,0,1.0,1.0,1,1,1,1,1,1.0,1,1,2081,Donostia-San_Sebastian,40,"[""Bed linens"", ""Coffee maker"", ""Dishwasher"", ""Long term stays allowed"", ""Hair dryer"", ""Microwave"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""Cooking basics"", ""TV"", ""Washer"", ""Iron"", ""Stove"", ""Essentials"", ""Oven""]",1342,170,0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.176149732573829
28581459,0.6547448435485791,1.2709584668200518,0.6572856151660491,27.054871873218705,0.313229747569322,0.6008670000350488,1.6031572224224366,0.5980472080693966,8.222460008072963,0.5738649145020945,0.7575401348133471,16.579980603288625,29.71880554357934,2.221842501321765,1.7687154235394844,0.5368565201504831,0.5732217703133562,-0.0,43.04731,-2.99355,4.984285714285714,20,47,71,161,0,1.0,0.75,0,1,1,1,0,0.0,0,1,2306,Amurrio,40,"[""Children\u2019s dinnerware"", ""Drying rack for clothing"", ""Freezer"", ""Cooking basics"", ""Clothing storage"", ""Central heating"", ""Iron"", ""Baby bath"", ""Bed linens"", ""Toaster"", ""Coffee maker"", ""Outdoor dining area"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Bidet"", ""Changing table"", ""HDTV with Amazon Prime Video"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Essentials"", ""High chair"", ""Shower gel"", ""Safe"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Outlet covers"", ""Dishes and silverware"", ""Private entrance"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Stove"", ""Hangers"", ""Private fenced garden or backyard"", ""Fire extinguisher"", ""Single level home"", ""Damana shampoo"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven"", ""Damana body soap""]",684,159,0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4.605170185988092
28621546,0.781125547432801,1.2709584668200518,0.6572856151660491,6782.407195297464,0.7584806847801313,0.6008670000350488,1.918217067254183,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,4.306853165595514,3.543444493539904,0.5368565201504831,0.5732217703133562,-0.0,43.32788,-1.92256,4.844285714285715,10,24,48,293,1,1.0,1.0,1,1,1,1,1,0.0,0,1,1368,Pasaia,46,"[""Baking sheet"", ""Dishwasher"", ""Private patio or balcony"", ""Backyard"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Washer"", ""Stove"", ""Hangers"", ""Barbecue utensils"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""BBQ grill"", ""Oven""]",1342,95,0,2.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5.455321115357702
28663150,0.4938846749405049,0.6245833744606711,0.7374333818209302,6782.407195297464,0.8898676706076979,0.8788930406307857,1.025667945326166,0.6594470503603124,173.57429190234828,0.6283040521158435,0.874692273691441,1530.8735654819666,8992.701885609245,4.808259903505501,3.682378209600945,0.7408094836742048,0.5732217703133562,0.4301779447720716,43.25679,-2.92401,4.882857142857142,0,1,1,13,4,1.0,1.0,0,1,1,1,1,0.0,0,0,1367,Bilbao,40,"[""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Portable fans"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""Body soap"", ""Building staff"", ""Cleaning products"", ""Oven"", ""Smoke alarm""]",1335,81,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.382026634673881
28663171,0.4938846749405049,0.6245833744606711,0.7374333818209302,6782.407195297464,0.16162401606325752,0.8788930406307857,1.025667945326166,0.6594470503603124,173.57429190234828,0.6283040521158435,0.874692273691441,1530.8735654819666,8992.701885609245,2.123622441957406,-0.0,0.7408094836742048,0.5732217703133562,0.4301779447720716,43.25573,-2.92253,4.93,0,0,0,102,0,1.0,1.0,0,1,1,1,1,0.0,0,0,1367,Bilbao,13,"[""Private patio or balcony"", ""Pocket wifi"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Building staff"", ""Oven"", ""Paid parking off premises""]",1356,1070,0,1.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4.290459441148391
28722611,0.6547448435485791,0.933042961232947,0.49519263724451645,6782.407195297464,0.10800624394956028,0.6008670000350488,1.2715106265651013,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,1.5697079706461952,0.6896802408670537,0.5368565201504831,0.5732217703133562,-0.0,42.84496,-2.67124,4.928571428571429,29,59,89,89,1,1.0,1.0,0,1,1,1,0,0.0,0,0,2223,Vitoria-Gasteiz,40,"[""Hot water"", ""Shampoo"", ""Long term stays allowed"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Elevator"", ""Washer"", ""Iron"", ""Hangers"", ""Essentials""]",1118,87,0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5.459585514144159
28734963,0.7340398964511711,1.129818376655541,0.6572856151660491,6782.407195297464,0.18285070600721948,0.8788930406307857,1.6031572224224366,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,2.221842501321765,0.6896802408670537,0.7408094836742048,0.5732217703133562,0.4301779447720716,43.25462,-2.92358,4.732857142857143,0,0,9,9,0,0.95,0.93,1,1,1,1,0,0.0,0,0,3102,Bilbao,40,"[""Drying rack for clothing"", ""Cooking basics"", ""Iron"", ""Baby bath"", ""Bed linens"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Bathtub"", ""Outdoor dining area"", ""Paid parking on premises"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Conditioner"", ""Outdoor furniture"", ""Washer"", ""Stove"", ""Hangers"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Hot water"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Microwave"", ""Carbon monoxide alarm"", ""Body soap"", ""Room-darkening shades"", ""Cleaning products"", ""Oven"", ""Smoke alarm""]",1314,301,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.74493212836325
28736781,0.4938846749405049,0.6245833744606711,0.6572856151660491,379.21051677709227,0.7743019853042812,1.167724227318488,1.4561324199074364,0.5980472080693966,36.91400545214833,0.5738649145020945,0.7575401348133471,146.00196041533974,454.9215422671331,4.372140327619416,3.821992689960138,0.8513395537843507,0.9602484027670294,-0.0,43.32365,-1.98738,4.968571428571429,7,11,22,105,5,1.0,0.99,1,1,1,1,0,1.0,1,1,1946,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Drying rack for clothing"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Air conditioning"", ""Bed linens"", ""Host greets you"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Shower gel"", ""Dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Beachfront"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Oven"", ""Paid parking off premises"", ""Body soap"", ""Room-darkening shades"", ""TV with standard cable"", ""Wine glasses"", ""Cleaning products"", ""Cable TV"", ""Hot water kettle""]",1352,79,0,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4.718498871295094
28773352,0.4938846749405049,0.6245833744606711,0.5588621640398452,6782.407195297464,0.5913158052514016,1.507428173241068,1.2715106265651013,0.5980472080693966,173.57429190234828,0.4508252507036337,0.874692273691441,1530.8735654819666,8992.701885609245,3.750804330957094,2.3567428374992314,1.1055448004168777,1.1788656616121238,0.6191962255717933,43.27322,-2.9475,4.631428571428571,24,54,56,56,1,1.0,1.0,0,1,1,1,1,0.0,0,1,1721,Bilbao,40,"[""Laundromat nearby"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Portable fans"", ""32\"" HDTV with standard cable"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""Extra pillows and blankets"", ""Lockbox"", ""Essentials"", ""Shower gel"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Hot water kettle"", ""Dining table"", ""Outdoor furniture"", ""Stove"", ""Hangers"", ""Security cameras on property"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""Body soap"", ""Room-darkening shades"", ""Cleaning products"", ""Cable TV"", ""Smoke alarm""]",1321,101,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.2626798770413155
28779351,0.6547448435485791,1.129818376655541,0.9229206764059547,61.91969616907242,0.029188054773100935,0.8788930406307857,1.4561324199074364,0.7813155038337182,13.394305859208373,0.72936417629535,1.2167337957404765,32.98815020683582,69.85839167369123,0.6857078621762699,-0.0,0.5368565201504831,0.5732217703133562,-0.0,42.84919,-2.67914,4.857142857142857,23,53,83,263,0,1.0,0.93,0,1,1,1,0,1.0,0,0,1655,Vitoria-Gasteiz,40,"[""Long term stays allowed""]",1067,1067,0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5.521460917862246
28781748,0.4938846749405049,0.6245833744606711,0.49519263724451645,6782.407195297464,0.2815049242980342,1.0491805907269844,1.025667945326166,0.5980472080693966,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,2.711632358044004,-0.0,0.8513395537843507,0.9602484027670294,-0.0,43.35254,-3.0099,4.875714285714285,28,57,87,358,0,1.0,0.82,0,1,1,1,0,0.0,1,1,1362,Getxo,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Microwave"", ""Oven""]",1330,978,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.672828834461906
28782685,0.6547448435485791,0.933042961232947,0.49519263724451645,6782.407195297464,0.3182800406236834,1.0491805907269844,1.4561324199074364,0.5980472080693966,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,2.860029005236405,1.3724728056671527,0.8513395537843507,0.9602484027670294,-0.0,43.35171,-3.01007,4.892857142857143,27,56,86,357,0,1.0,0.82,0,1,1,1,0,0.0,1,1,1362,Getxo,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""Essentials"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Cable TV"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Waterfront"", ""Microwave"", ""TV with standard cable"", ""Oven""]",1347,308,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5.209486152841421
28795295,0.4938846749405049,1.129818376655541,0.7374333818209302,1232.702501484745,0.22880543929826894,0.6008670000350488,1.4561324199074364,0.6594470503603124,69.87801022242473,0.6283040521158435,0.874692273691441,381.95497528214423,1540.3533761784497,2.465027816871394,1.7687154235394844,0.5368565201504831,0.5732217703133562,-0.0,43.36778,-1.79463,4.892857142857143,20,40,66,279,0,1.0,0.78,0,1,0,1,0,0.0,1,1,1361,Hondarribia,40,"[""Dishwasher"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Coffee maker"", ""Portable fans"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Dryer"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Dining table"", ""Washer"", ""Hangers"", ""Single level home"", ""Hot water"", ""Waterfront"", ""Microwave"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven""]",1340,270,0,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4.787491742782046
28801391,0.4938846749405049,0.6245833744606711,0.49519263724451645,6782.407195297464,0.0477855490440943,0.8788930406307857,1.025667945326166,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,1.0800021851653243,-0.0,0.7408094836742048,-0.0,0.5369843640449955,42.84523,-2.70008,5.0,0,24,26,244,0,0.9,0.86,0,1,1,1,0,1.0,0,0,1855,Vitoria-Gasteiz,13,"[""Long term stays allowed"", ""Dryer"", ""Kitchen"", ""Dedicated workspace"", ""Heating"", ""Elevator"", ""Washer"", ""Iron"", ""Essentials""]",1342,1314,0,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.912023005428146
28803627,0.6547448435485791,0.933042961232947,0.6572856151660491,6782.407195297464,0.8513423721625227,1.167724227318488,1.4561324199074364,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,4.65563899044515,3.2530905025263763,0.5368565201504831,0.5732217703133562,-0.0,43.31389,-1.98368,4.7871428571428565,0,0,0,137,0,1.0,1.0,1,1,1,1,1,0.0,1,1,2319,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Smart lock"", ""Cooking basics"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""TV"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Oven"", ""Smoke alarm""]",1347,165,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5.393627546352362
28839694,0.6547448435485791,1.2709584668200518,0.6572856151660491,6782.407195297464,0.8390181335182848,0.6008670000350488,1.4561324199074364,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,4.603769032607918,4.0650985287335395,0.5368565201504831,0.5732217703133562,-0.0,43.31621,-1.98659,4.892857142857143,11,11,11,11,6,1.0,1.0,1,1,1,1,1,0.0,1,1,2111,Donostia-San_Sebastian,36,"[""Air conditioning"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Paid parking on premises"", ""Luggage dropoff allowed"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Refrigerator"", ""Private entrance"", ""Free parking on premises"", ""Washer"", ""Hangers"", ""Hot water"", ""Hair dryer""]",1344,80,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4.736198448394496
