id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51874348,SOHO SUITE APARTMENT (monthly rental apartment),2470030,Vanesa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3238,-1.98525,Entire home/apt,169,30,0,,,19,300,0,
51874803,Estudio en zona rural Esmeralda TSSOO124,33838517,Ignacio,GuipÃºzcoa,Irun,43.32526,-1.76246,Entire home/apt,95,2,6,2021-12-07,0.92,3,343,6,
51880574,Casa Familiar Momotegi,420242464,Aia,GuipÃºzcoa,Oiartzun,43.28955,-1.80156,Entire home/apt,181,1,0,,,1,0,0,
51898753,MIRANCOALACONCHA ROOMS (ZULOAGA ROOM 5),3952766,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31826,-1.98498,Private room,64,1,8,2022-03-06,1.47,23,156,8,
51900373,MIRANDOALACONCHA ROOMS (ZUBEROA ROOM 6),3952766,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31879,-1.98482,Private room,64,1,12,2022-03-07,1.71,23,135,12,
51900589,MIRANDOALACONCHA ROOMS (ZIABOGA ROOM 7),3952766,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31995,-1.98519,Private room,64,1,14,2022-03-04,2.00,23,166,14,
51900701,Mundaka Surf Camp-apartamento triple(Bakio/Txorro),420037920,Josu,Vizcaya,Mundaka,43.407742,-2.698367,Private room,89,2,0,,,5,117,0,
51900828,MIRANDOALACONCHA ROOMS (LUR 8),3952766,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32018,-1.98348,Private room,83,1,19,2022-03-06,3.06,23,146,19,
51900979,MIRANDOALACONCHA ROOMS (LUZURIAGA 9),3952766,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3203,-1.98381,Private room,63,1,14,2022-03-06,2.02,23,171,14,
51904017,Mundaka Surf Camp-apartamento doble(Ogeia/Sanjuan),420037920,Josu,Vizcaya,Mundaka,43.407742,-2.698367,Private room,78,2,0,,,5,108,0,
51917102,San Marcial | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31893,-1.98284,Entire home/apt,194,1,2,2021-10-24,0.36,76,180,2,ESS 02206
51941285,"Confort, relax, y vistas al mar en la costa vasca",223619278,Maria,Vizcaya,Barrika,43.39469,-2.9721,Entire home/apt,120,2,19,2022-02-02,2.73,3,272,19,
51950685,San Juan by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32358,-1.98367,Entire home/apt,193,2,0,,,37,300,0,ESS01576
51952009,BELOSTIKALE - Precioso apartamento ANTIGUO PALACIO,16126315,Xabi&Almu,Vizcaya,Bilbao,43.2555,-2.92511,Entire home/apt,117,2,10,2022-03-18,1.75,13,128,10,EBI01698
51955286,Estudio con encanto en Deusto.,152745470,Promolur,Vizcaya,Bilbao,43.27224,-2.94868,Entire home/apt,70,2,5,2022-02-21,0.75,11,46,5,
51957135,Habitación doble  AD en un Palacio del siglo XVIII,420815891,Lorena E Iban,GuipÃºzcoa,Bidegoian,43.14298,-2.16443,Private room,666,1,0,,,1,0,0,
51975867,Bright house 10 min walk from the beach,420933332,Laura,Vizcaya,Sopelana,43.38431,-2.9893,Entire home/apt,242,2,5,2022-03-20,0.72,1,164,5,EBI01700
51982932,"Habitación con baño privado.Piscina,gimnasio,playa",12561517,Ainhoa,Vizcaya,Sopelana,43.38474,-2.98455,Private room,54,2,3,2021-11-01,0.45,1,364,3,
51996356,Apartamento cercano a los Humedales de Salburua,50101361,Arantza,Ãlava,Vitoria-Gasteiz,42.84742,-2.65052,Entire home/apt,78,2,9,2022-02-24,1.35,1,48,9,EVI00186
51998396,Chez Ninette,15563825,Adoración,Vizcaya,Getxo,43.35467,-3.00819,Private room,55,1,2,2021-10-31,0.35,1,365,2,
52003917,KIKU APARTMENTS - Historical centre,284820389,Maria,Vizcaya,Bermeo,43.41971,-2.72519,Entire home/apt,68,2,20,2022-03-27,2.96,2,136,20,
52007866,Agradable adosado con Chimenea,1476752,Ibon,Vizcaya,Durango,43.16513,-2.63318,Entire home/apt,120,28,0,,,1,365,0,
52010048,Habitación en Bilbao+Wi-Fi+desayuno,421161035,Erica,Vizcaya,Bilbao,43.25456,-2.93169,Private room,35,2,22,2022-03-17,3.22,2,322,22,
52017095,Piso turistico Mundaka con opcion a  garaje.,138522843,Jon,Vizcaya,Mundaka,43.40858,-2.69976,Entire home/apt,84,1,15,2022-03-13,2.28,1,239,15,
52024598,"AMALOKA HOLIDAY HOME, FULL HOUSE, 17 guests.",9628802,Tucker,Vizcaya,Trucios-Turtzioz,43.273834,-3.271054,Entire home/apt,450,2,0,,,3,224,0,E-BI211
52048469,Romántico ático en urbanización con piscina y tenis,173156615,Rosana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30125,-1.96529,Entire home/apt,88,2,2,2021-09-26,0.31,1,140,2,
52099590,"Hab. individual exterior en el centro, Indautxu.",371759663,Maria,Vizcaya,Bilbao,43.26337,-2.94339,Private room,43,2,11,2022-03-18,1.81,3,52,11,
52107547,Precioso apartamento recién reformado en inmejorable ubicación,262354471,Sandra,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31668,-1.98531,Entire home/apt,225,2,3,2021-11-14,0.53,1,360,3,
52119358,Atico   centro  . Larga estancia (31 dias  minimo),421970078,Asterio,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3206,-1.98106,Entire home/apt,92,30,6,2022-01-05,0.90,1,294,6,
52121611,Apartamento en pleno casco histórico de la ciudad.,8780867,Zuria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32437,-1.98275,Entire home/apt,119,1,37,2022-03-30,5.72,2,91,37,ESS00992
52162565,"Precioso apartamento en casa con aparcamiento, cerca de la playa y de Bilbao",422278619,Beatriz,Vizcaya,Berango,43.36822,-3.00451,Entire home/apt,65,1,25,2022-03-27,3.87,1,327,25,N1403087M
52167323,LA PERLA,6598471,People Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3168,-1.98714,Entire home/apt,361,1,0,,,18,303,0,ESS0401
52169217,APPLE,6598471,People Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31369,-1.98027,Entire home/apt,182,1,1,2021-09-15,0.15,18,90,1,ESS01038
52179593,Luna by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32435,-1.97405,Entire home/apt,172,2,4,2022-01-05,0.76,37,335,4,ESS00538
52179638,Easo Plaza by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31322,-1.98248,Entire home/apt,139,2,1,2021-11-01,0.20,37,301,1,ESS01774
52179651,Impecable autocaravana con habitación Suite,212844854,Aitor,GuipÃºzcoa,Azpeitia,43.17822,-2.26824,Entire home/apt,101,3,0,,,1,365,0,
52179703,Arrasate 2 by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31878,-1.98297,Entire home/apt,193,2,0,,,37,263,0,ESS1418
52179723,Arrasate 3 by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31689,-1.98549,Entire home/apt,254,2,0,,,37,90,0,ESS1421
52179765,Zubieta Playa 3 by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31594,-1.9866,Entire home/apt,193,2,1,2021-10-09,0.17,37,248,1,ES00912
52179814,San Fermín by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32072,-1.9848,Entire home/apt,227,2,1,2021-10-11,0.17,37,310,1,ESS00951
52179826,Pitipombo by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31832,-1.98215,Entire home/apt,305,2,2,2022-03-28,0.60,37,296,2,ESS001807
52179888,Kostalde by FeelFreeRentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31665,-1.98446,Entire home/apt,104,2,0,,,100,189,0,""
52180221,Muinoa 2 by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31343,-1.98409,Entire home/apt,183,2,1,2021-10-29,0.19,100,314,1,ESS00552
52180241,Muinoa 1 by FeelFreeRentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31471,-1.98348,Entire home/apt,73,2,0,,,100,132,0,""
52180266,Mur by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32357,-1.97242,Entire home/apt,146,2,0,,,100,337,0,ESS00553
52180379,Urbieta 3 by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3144,-1.98026,Entire home/apt,193,2,0,,,100,307,0,ESS01351
52180745,Playa de Ondarreta 4 by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3128,-2.00348,Entire home/apt,195,2,1,2021-09-21,0.16,100,239,1,ESS02017
52181313,Cozy room in the middle of Bilbao!,68405659,Josu,Vizcaya,Bilbao,43.25745,-2.91742,Private room,33,2,3,2021-12-06,0.46,1,80,3,
52184554,Aspaldiko!  Vivienda familiar en entorno natural,418385697,Gurutze,Ãlava,UrduÃ±a-OrduÃ±a,42.99319,-3.00942,Entire home/apt,94,2,3,2021-10-31,0.48,1,238,3,
52184783,Sarriegi | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32371,-1.98228,Entire home/apt,277,1,2,2022-02-28,0.54,76,235,2,ESS00035
52201247,Precioso apartamento en plena Parte Vieja Donostiarra,8780867,Zuria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.323849,-1.98349,Entire home/apt,120,1,26,2022-03-20,4.17,2,85,26,
52206775,Cheringuito,339731150,Alioska,GuipÃºzcoa,Errenteria,43.31487,-1.9039,Private room,30,1,0,,,2,365,0,
52229816,Precioso apartamento en Donostia con aparcamiento,158862316,Adriana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31964,-1.9487,Entire home/apt,70,1,56,2022-03-30,8.53,1,61,56,
52234091,"Precioso alojamiento en Getxo, con vistas al mar.",422830252,Yoly,Vizcaya,Getxo,43.35233,-3.01833,Private room,73,1,0,,,1,85,0,
52235426,Moon - The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31514,-1.98466,Entire home/apt,291,1,1,2021-11-07,0.21,76,243,1,ESS 02801
52236503,Comoda habitacion doble con baño compartido,15857203,Juanma,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32236,-1.98627,Private room,80,1,0,,,9,0,0,
52249537,Disfruta de Bilbao desde la histórica Plaza Nueva,269544329,Andoitz,Vizcaya,Bilbao,43.258999,-2.922679,Private room,101,1,25,2022-03-25,6.47,3,65,25,
52251250,Habitacion muy bien ubicada a metros de la playa,15857203,Juanma,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32198,-1.98537,Private room,83,1,2,2021-09-23,0.31,9,0,2,
52252884,Bonita  habitación con baño privado.,412693894,Karmentxu,GuipÃºzcoa,Hondarribia,43.36469,-1.79188,Private room,64,1,29,2022-03-27,4.48,1,349,29,
52257775,ÁTICO SITUADO EN EL BARRIO DE RIBERAS,49473712,Miren,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31035,-1.97182,Entire home/apt,120,30,0,,,1,365,0,
52261126,Hermoso lugar donde descansar tranquilo,423021574,Eva,GuipÃºzcoa,Irun,43.34023,-1.76026,Private room,30,1,12,2022-03-20,1.93,2,335,12,
52270053,♥︎ FOODIES LOCATION ♥︎ SURF | NETFLIX  |  3 BDR,2625306,Luis,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32277,-1.97495,Entire home/apt,150,2,6,2022-03-30,0.97,10,239,6,ESS02865
52271059,Acogedora habitación en Bilbao,412102714,Itzamaray,Vizcaya,Bilbao,43.2531,-2.92167,Private room,28,1,0,,,1,73,0,
52274541,The Park house by homebilbao,253276306,Josu,Vizcaya,Bilbao,43.26526,-2.91439,Entire home/apt,100,2,8,2022-03-19,2.11,5,182,8,EBI00916
52286175,Atotxa Terrace  by SanSe  Holidays,63070557,Borja,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31731,-1.97544,Entire home/apt,270,2,5,2022-02-13,0.88,23,330,5,
52286960,Baltasar etxabe - baskeyrentals.com,270035241,BasKey,GuipÃºzcoa,Aizarnazabal,43.25407,-2.23835,Entire home/apt,71,2,6,2022-01-02,0.96,12,293,6,
52292375,Amplio y Elegante en Casco Viejo con Parking,423245920,Aritz,Vizcaya,Bilbao,43.25967,-2.92449,Entire home/apt,173,2,5,2022-01-03,0.88,1,328,5,EBI00815
52303596,"UZTURRE,  Donostia",15857203,Juanma,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32351,-1.97643,Private room,66,2,2,2021-10-30,0.31,9,0,2,
52318256,Elegante Diseño  Vintage con Parking,423431065,Sergio,Vizcaya,Portugalete,43.32175,-3.01909,Entire home/apt,97,2,6,2022-02-28,1.21,1,329,6,EBI01690
52321355,Habitación en Bilbao+WI-FI,421161035,Erica,Vizcaya,Bilbao,43.25297,-2.93179,Private room,35,2,10,2022-03-06,1.74,2,347,10,
52328732,Habitación en apto en Bilbao zona residencial,423519758,Carlos,Vizcaya,Bilbao,43.26356,-2.92591,Private room,31,1,2,2022-03-20,2,1,67,2,
52337040,Habitación luminosa y tranquila,423598564,Rosi,Ãlava,Vitoria-Gasteiz,42.85794,-2.69432,Private room,26,1,9,2022-03-28,1.45,1,255,9,
52344639,"Habitación cómoda, limpia y tranquila.",423668857,Jhon,Vizcaya,Portugalete,43.32282,-3.02633,Private room,15,1,0,,,1,249,0,
52348660,Habitación para 3 o 4 con baño privado,91148402,Natalia,Vizcaya,Bilbao,43.24669,-2.90999,Private room,100,3,1,2021-10-13,0.18,2,71,1,
52365208,Habitación céntrica interior amplia,371759663,Maria,Vizcaya,Bilbao,43.26169,-2.94303,Private room,35,2,0,,,3,5,0,
52385528,Descubre Bilbao a pie desde este apartamento,399941727,Carlos,Vizcaya,Bilbao,43.25375,-2.93163,Entire home/apt,93,2,20,2022-03-20,3.51,2,118,20,EBI01707
52395347,Adorable Studio Habitacion en Plentzia,117613722,Nieves,Vizcaya,Plentzia,43.40596,-2.94712,Entire home/apt,65,2,0,,,2,241,0,
52396785,Habitación Hermosa en Vitoria-Gasteiz,304829506,Norkys,Ãlava,Vitoria-Gasteiz,42.85083,-2.67903,Private room,36,1,5,2021-12-06,0.80,2,357,5,
52404658,Apartamento Alizaro,8493834,Aintziñe,Vizcaya,Ugao-Miraballes,43.1786,-2.90267,Entire home/apt,58,2,14,2021-12-21,2.25,1,0,14,
52420795,PRECIOSO APARTAMENTO CENTRICO,24095003,Dolores,Vizcaya,Bilbao,43.266064,-2.921883,Entire home/apt,134,2,5,2022-03-20,1.09,1,211,5,
52421118,Habitación privada 2-3 personas,227015943,Gorka,Vizcaya,Bermeo,43.41942,-2.72145,Private room,80,1,0,,,1,365,0,
52438135,Stilysh van to travel your way,272970017,Mary,Vizcaya,Sopelana,43.3734,-2.98944,Entire home/apt,70,1,0,,,4,179,0,
52439599,Habitación con balcón y baño privado en Algorta,424445178,Sergio,Vizcaya,Getxo,43.35249,-3.01171,Private room,50,2,2,2021-12-26,0.35,1,298,2,
52455864,"Apto IBAIONDO-Charming, central and communicated",424590493,Rose,Vizcaya,Bilbao,43.253475,-2.932859,Entire home/apt,110,1,8,2022-02-28,1.40,1,190,8,Licencia Nº EBI01727
52480534,Always Easy |  Larroca,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32212,-1.97426,Entire home/apt,305,1,0,,,25,93,0,ESS01508
52486090,Arzak by FeelFree Rentals,98419892,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31955,-1.98261,Entire home/apt,207,2,1,2021-10-29,0.19,37,307,1,ESS00468
52509752,Nice apartment 5 minutes from the center.,28182371,Ibai,Ãlava,Vitoria-Gasteiz,42.84725,-2.66225,Entire home/apt,170,2,3,2021-12-06,0.52,2,246,3,
52510325,FLYSCH BIDEA - Basque Stay,102583389,Basque Stay,GuipÃºzcoa,Zumaia,43.29678,-2.25938,Entire home/apt,155,1,2,2022-02-01,0.43,44,321,2,ESS02835
52514559,Precioso duplex en el casco viejo de Durango,14713647,Irati,Vizcaya,Durango,43.16605,-2.63274,Entire home/apt,104,1,0,,,1,286,0,
52520933,♥ Detrás del Ayuntamiento: familias y grupos,196332886,Iker,Vizcaya,Bilbao,43.26707,-2.92152,Entire home/apt,95,2,19,2022-03-26,3.26,3,346,19,EBI01714
52563286,Lorenetxea Ekoturismo,65635400,Dafne,Vizcaya,Amoroto,43.33135,-2.52388,Entire home/apt,150,1,13,2022-03-27,2.28,2,260,13,EBI01721
52580657,Habitación con cocina y baño privados en Bilbao,326120075,Mark,Vizcaya,Bilbao,43.2718,-2.94892,Entire home/apt,300,2,9,2022-02-01,1.57,1,0,9,
52589706,ÁTICO KRESALA: Buhardilla con encanto en Bermeo.,425691466,Ilargi,Vizcaya,Bermeo,43.42215,-2.72022,Entire home/apt,58,2,9,2022-03-21,1.58,1,159,9,EBI01719
52594939,Precioso apartamento donde descansar tranquilo,423021574,Eva,GuipÃºzcoa,Irun,43.34085,-1.76127,Private room,30,1,26,2022-03-28,4.51,2,345,26,
52607155,pequeño departamento bien implementado a  dos pasos de la playa de Ondarreta en el Antiguo,414690786,Jacqueline,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31449,-2.0022,Entire home/apt,75,7,0,,,1,363,0,
52622463,Piso soleado. Situado en el centro de Euskadi,74781426,Juan José,GuipÃºzcoa,Zumarraga,43.08482,-2.32013,Entire home/apt,43,2,2,2022-03-27,2,3,306,2,
52634200,ALOJAMIENTO KIKU CENTRO HISTORICO BERMEO,284820389,Maria,Vizcaya,Bermeo,43.41976,-2.72403,Entire home/apt,83,1,14,2022-03-27,2.44,2,124,14,
52648237,Izeba Geno etxea,425552500,Itziar,GuipÃºzcoa,Errenteria,43.315361,-1.900843,Entire home/apt,84,2,8,2022-02-18,1.58,1,281,8,
52654429,Preciosa habitación privada con baño privado,56474493,Cristina,Vizcaya,Barakaldo,43.29519,-2.98887,Private room,33,1,2,2021-10-14,0.34,1,347,2,
52655496,"Apartamento Loft.""abierto""",242695780,Alfred,Vizcaya,Santurtzi,43.32752,-3.06255,Entire home/apt,150,7,0,,,4,365,0,
52655949,La aventura del descanso,426240050,Noelia,Vizcaya,Valle de TrÃ¡paga-Trapagaran,43.30218,-3.03499,Shared room,30,1,6,2022-01-22,1.04,1,361,6,
52663004,Habitaciones EtxeHome Bilbao,87729988,Ruben,Vizcaya,Bilbao,43.25719,-2.89838,Private room,22,1,4,2022-03-04,2.93,2,300,4,
52669858,Encantadora habitación doble superior en Gipuzkoa,425892157,Coro,GuipÃºzcoa,Azkoitia,43.17991,-2.31151,Private room,80,1,0,,,3,365,0,
52670393,Acogedora habitación individual cerca de Donostia,425892157,Coro,GuipÃºzcoa,Azkoitia,43.18091,-2.31237,Private room,55,1,0,,,3,365,0,
52670688,Cálida habitación doble standar en Gipuzkoa,425892157,Coro,GuipÃºzcoa,Azkoitia,43.17962,-2.31246,Private room,74,1,0,,,3,363,0,
52697516,Askao Old Town by Next Stop Bilbao,46859927,Edortxa,Vizcaya,Bilbao,43.25869,-2.92144,Entire home/apt,110,2,12,2022-03-15,2.45,17,90,12,EBI01720
52716673,Joy | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32354,-1.97265,Entire home/apt,469,1,3,2022-02-27,0.73,76,191,3,ESS01942
52764872,Petit Casino by FeelFreeRentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32344,-1.98438,Entire home/apt,78,2,0,,,100,241,0,No Aplicable
52765517,Donostia Center Cozy Apartment.,133395812,Jaione,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31972,-1.98333,Entire home/apt,73,30,0,,,10,302,0,
52783831,Magnífico barco con aparcamiento,7666158,Oscar,Vizcaya,Bilbao,43.2527,-2.93237,Entire home/apt,80,2,1,2021-10-21,0.19,1,354,1,
52792174,Apartamento  en corazon Casco Viejo Bilbao/ garaje,427389895,Zaloa,Vizcaya,Bilbao,43.25611,-2.92484,Entire home/apt,124,2,9,2022-03-07,1.78,1,116,9,EBI00790
52803681,"Luminoso Apartamento en San Sebastián
ESS02945",260440931,Rocío,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.318058,-1.939033,Entire home/apt,81,2,14,2022-02-27,3.02,1,25,14,
52805644,Luminoso piso con terraza y aparcamiento,72056990,Montxo,GuipÃºzcoa,Hondarribia,43.36418,-1.79152,Entire home/apt,113,2,5,2022-02-28,1.32,1,285,5,
52820782,Alojamiento entero: piso. Ondarroa,427635207,Aranzazu,Vizcaya,Ondarroa,43.3228,-2.42234,Entire home/apt,85,2,8,2022-03-27,2.11,1,298,8,
52829016,Apartamento privado con jardín y preciosas vistas,79202211,Alvaro,Vizcaya,Mungai,43.36758,-2.82807,Entire home/apt,109,1,8,2022-03-30,1.58,2,55,8,EBI00894
52870782,"Sencilla habitación cerca del metro sarriko, UPV.",426524592,Luz Adriana,Vizcaya,Bilbao,43.2751,-2.95895,Private room,16,1,2,2022-03-06,0.55,1,298,2,
52876589,"Precious, cozy studio well lit with garden",6106054,Patricia,Vizcaya,Mungai,43.33789,-2.84396,Entire home/apt,108,2,0,,,1,267,0,
52877161,Apartamento de lujo (Alameda Recalde Centro),428103045,Jesus,Vizcaya,Bilbao,43.26113,-2.93691,Entire home/apt,138,3,3,2022-03-29,0.69,1,38,3,EBI 01405
52894858,Suite by Staynnapartments,428237120,Jad,Vizcaya,Bilbao,43.25627,-2.92899,Entire home/apt,1000,1,0,,,2,365,0,
52896563,Enjoy Valdegovia Alive!!,347563496,Aitor,Ãlava,ValdegovÃ­a,42.809,-3.02637,Entire home/apt,70,1,3,2021-11-18,0.62,1,247,3,
52910283,Céntrico & confortable              LUR IRALA,428350814,Leire,Vizcaya,Bilbao,43.25375,-2.93416,Entire home/apt,83,2,11,2022-03-27,2.24,1,292,11,EBI01729
52910739,AREETA COZY with parking by Aston Rentals,160412156,Aston,Vizcaya,Getxo,43.32487,-3.01119,Entire home/apt,108,1,0,,,20,4,0,EBI01048
52911947,Nervion by Staynnapartments,428237120,Jad,Vizcaya,Bilbao,43.25595,-2.92814,Entire home/apt,1000,1,0,,,2,365,0,
52919046,Aldamar Old Town - Romantic Historic Centre,428413322,Aldamar,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32457,-1.98359,Entire home/apt,171,2,4,2022-03-28,1.05,1,307,4,ESS01197
52920216,Habitación en apartamento a 15 min  del centro,8922933,Diego,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29826,-1.95988,Private room,50,1,2,2022-01-30,0.43,1,80,2,
52928347,Casa en villa con jardín a 10 min de San Sebastián,149556434,Libe,GuipÃºzcoa,Hernani,43.27085,-1.979,Entire home/apt,490,4,0,,,1,305,0,
52950850,"EZKUBENEA, a 6 km. de Donostia
ESS01700",158442827,Lujan,GuipÃºzcoa,Errenteria,43.31597,-1.90334,Entire home/apt,200,2,0,,,2,0,0,
52980144,4 bedrooms chalet with enclosed garden and wifi at Sabando,428927187,"Loic, Estelle And Co",Ãlava,Arraia-Maeztu,42.75042,-2.4025,Entire home/apt,221,1,0,,,1,364,0,E VI 0010
52982024,♥︎DELUXE Apt-Views to historic Mª Cristina Hotel♥︎,395336621,DELUXE Apt-Views To Cristina Hotel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.322338,-1.978099,Entire home/apt,183,2,0,,,1,215,0,ESS00014
52982086,Precioso apartamento muy tranquilo para descansar.,411344430,Yeni Paola,Vizcaya,Ortuella,43.30873,-3.04176,Private room,25,1,3,2021-12-25,0.64,2,361,3,
52986566,". Preciosa casa, Lapuebla de Labarca.Rioja Alavesa",180843940,Maricarmen,Ãlava,Lapuebla de Labarca,42.493378,-2.57402,Entire home/apt,71,3,5,2022-03-20,1.30,1,165,5,EVI00175
52997744,LA CONCHA BEACHVIEW apartment,2470030,Vanesa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31643,-1.98593,Entire home/apt,470,3,9,2022-03-27,1.88,19,285,9,ESS02903
53001245,Suite Standard Twin Plus,427078043,Creatium Living,Ãlava,Zuia,42.955364,-2.819341,Entire home/apt,108,1,2,2022-01-03,0.52,5,286,2,TVI00031
53018299,Precioso apartamento en el centro de Getxo,15215271,Toni,Vizcaya,Getxo,43.32538,-3.00973,Entire home/apt,76,4,5,2022-03-03,1.15,1,126,5,
53028739,URIBE-ENEA Casa sola con amplio patio en Elciego,429279814,Maria,Ãlava,Elciego,42.516327,-2.620636,Entire home/apt,170,1,1,2021-12-07,0.26,1,350,1,EVI00187
53029302,Elegant suite in the center of the old town,425918272,Rocio,Vizcaya,Bilbao,43.25877,-2.92363,Private room,119,2,1,2022-01-18,0.41,3,341,1,LBI00501
53037529,BEACH XV apartment Aston Rentals,160412156,Aston,Vizcaya,Bakio,43.4307,-2.80111,Entire home/apt,84,1,0,,,20,283,0,EBI00987
53059490,Off Beat Guesthouse - Triple Room with Shared Bathroom,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32393,-1.98551,Private room,70,1,11,2022-03-11,2.41,13,345,11,HSS 0842
53059507,Off Beat Guesthouse - Standard Double Room with Shared Bathroom,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32364,-1.98558,Private room,51,1,7,2022-02-15,1.78,13,350,7,HSS 0842
53059524,Off Beat Guesthouse - Habitación triple con balcón y baño compartido,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32501,-1.9841,Private room,83,1,2,2021-12-07,0.45,13,360,2,HSS 0842
53059529,Off Beat Guesthouse - Habitación Doble Básica con Baño Compartido,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32566,-1.98353,Private room,48,1,1,2022-01-05,0.35,13,314,1,HSS 0842
53059541,Off Beat Guesthouse - Funky Family Room En-suite,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32509,-1.9857,Private room,115,1,9,2022-03-14,1.89,13,326,9,HSS 0842
53059558,Off Beat Guesthouse - Classic Triple Room w. Balcony and Shared Bathrooms,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32422,-1.98426,Private room,82,1,10,2022-03-14,2.10,13,353,10,HSS 0842
53059582,Off Beat Guesthouse - Habitación doble con baño privado externo,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32563,-1.98555,Private room,70,1,7,2022-03-15,1.49,13,355,7,HSS 0842
53059638,Apartamento en el Corazón de la Parte Vieja,364675612,Off Beat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32259,-1.9862,Entire home/apt,119,1,7,2022-03-01,1.68,13,301,7,AK06-2018-000256
53064130,Bright suite in the center of the Old Town,425918272,Rocio,Vizcaya,Bilbao,43.25851,-2.92285,Private room,126,2,2,2022-01-21,0.83,3,341,2,LBI00501
